                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.4026,                 3.5051,                 3.2362,                0.00032,                0.00992,                0.00017,                  5e-05,                 4.3368,                  3.896,                 2.6107,                0.07844,                0.00044,                0.00044
                      2,                 3.9769,                 2.9015,                 2.3088,                0.00079,                0.02045,                0.00041,                0.00014,                 4.1575,                 4.7602,                 2.1569,               0.055882,             0.00088218,             0.00088218
